,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
2457,heights_high_6.mov,1,2,1,666.272,669.272,0.593,3.404,0.544,1.502,682.924,703.43,0.699,0.69,0.565,0.272,4.372,2.069,2.353,2.637,187,0.774,0.105,0.687,,12,
2458,social_low_6.m4v,2,1,2,797.25,800.251,0.603,3.271,0.552,1.702,809.964,829.372,0.568,0.633,0.374,0.398,2.586,2.954,2.837,3.371,187,0.783,0,0.687,,13,
2459,social_low_4.m4v,2,1,1,850.609,853.61,0.607,8.877,0.587,1.151,867.378,888.121,0.441,0.432,0.287,0.466,6.925,1.886,4.021,6.991,187,0.702,0.103,0.687,,14,
2460,spider_low_5.mov,3,1,2,917.434,920.434,0.361,1.869,0.388,1.235,929.28,949.62,0.374,0.381,0.358,0.542,2.103,1.736,1.519,2.453,187,0.739,0.107,0.687,,15,
2461,spider_low_6.m4v,3,1,1,966.922,969.922,0.284,1.685,0.32,1.135,976.482,997.006,0.369,0.34,0.32,0.461,2.703,2.036,1.318,3.371,187,0.703,0,0.687,,16,
2462,spider_high_5.m4v,3,2,1,1015.926,1018.926,0.316,1.152,0.33,0.901,1025.72,1046.212,0.399,0.438,0.375,0.465,1.786,3.354,1.986,2.353,187,0.703,0,0.687,,17,
2463,heights_high_3.m4v,1,2,2,1065.197,1068.198,0.618,3.387,0.582,1.952,1082.283,1102.909,0.704,0.718,0.598,0.289,3.788,2.103,5.156,2.887,187,0.812,0.208,0.687,,18,
2464,heights_low_3.mov,1,1,1,1126.332,1129.332,0.661,1.986,0.599,2.303,1142.366,1160.87,0.335,0.398,0.368,0.675,3.654,0.901,1.852,2.753,187,0.699,0,0.687,,19,
2465,heights_high_4.m4v,1,2,1,1179.524,1182.524,0.643,2.536,0.549,1.402,1195.208,1215.5,0.622,0.617,0.441,0.362,3.704,1.268,3.404,3.771,187,0.775,0.108,0.687,,20,
2466,social_high_1.mov,2,2,2,1237.138,1240.138,0.617,2.353,0.534,0.818,1249.051,1269.124,0.393,0.59,0.549,0.434,2.052,3.003,3.621,4.455,187,0.73,0,0.687,,21,
2467,social_high_4_replacement.mov,2,2,1,1291.748,1294.749,0.597,1.869,0.554,3.187,1303.528,1323.835,0.661,0.624,0.573,0.35,6.007,3.004,2.253,2.053,187,0.735,0.107,0.687,,22,
2468,spider_high_2.m4v,3,2,2,1346.643,1349.643,0.301,3.821,0.466,9.294,1366.498,1386.556,0.354,0.413,0.355,0.608,3.22,1.318,1.502,1.869,187,0.744,0,0.687,,23,
2469,heights_low_5.m4v,1,1,2,1403.956,1406.956,0.695,1.886,0.597,1.285,1418.872,1438.864,0.586,0.549,0.409,0.449,4.672,0.884,1.101,2.319,187,0.731,0.111,0.687,,24,
2470,spider_high_6.mov,3,2,2,1529.795,1532.796,0.306,5.39,0.373,4.322,1548.249,1567.872,0.434,0.43,0.4,0.447,2.92,1.669,2.069,3.354,187,0.825,0,0.687,,25,
2471,social_high_5.m4v,2,2,2,1587.376,1590.376,0.583,3.12,0.525,1.619,1599.856,1619.849,0.614,0.568,0.511,0.365,3.404,0.984,5.022,1.302,187,0.771,0.111,0.687,,26,
2472,heights_high_2.mov,1,2,2,1640.051,1643.051,0.641,2.87,0.574,0.918,1655.568,1676.442,0.684,0.64,0.559,0.296,3.954,1.035,4.405,1.402,187,0.85,0.101,0.687,,27,
2473,heights_low_2.m4v,1,1,1,1696.73,1699.731,0.668,2.336,0.606,2.036,1712.848,1732.874,0.341,0.41,0.391,0.717,2.72,0.818,1.118,3.354,187,0.754,0.111,0.687,,28,
2474,heights_low_6.m4v,1,1,1,1750.373,1753.374,0.631,4.138,0.579,1.869,1768.126,1786.116,0.635,0.621,0.554,0.372,46.585,1.619,3.387,1.368,187,0.756,0.143,0.687,,29,
2475,social_low_5.m4v,2,1,2,1848.565,1851.566,0.596,7.809,0.563,0.868,1863.983,1883.957,0.33,0.441,0.346,0.679,1.702,0.951,1.352,2.386,187,0.693,0,0.687,,30,
2476,social_high_6.mov,2,2,1,1899.839,1902.839,0.592,1.936,0.554,0.817,1909.316,1929.856,0.647,0.648,0.547,0.295,2.102,0.901,2.153,1.552,187,0.751,0.105,0.687,,31,
2477,social_low_3.m4v,2,1,1,1946.057,1949.057,0.642,1.902,0.566,1.335,1958.037,1978.196,0.453,0.617,0.418,0.362,4.906,2.386,3.004,0.818,187,0.664,0.109,0.687,,32,
2478,spider_low_1.m4v,3,1,2,1998.799,2001.799,0.254,1.252,0.461,0.768,2007.558,2027.8,0.299,0.366,0.306,0.503,1.502,2.853,1.335,2.303,187,0.751,0.108,0.687,,33,
2479,spider_low_3.m4v,3,1,1,2045.284,2048.284,0.275,1.652,0.408,1.051,2055.728,2076.404,0.233,0.239,0.293,0.801,1.919,1.235,3.153,3.02,187,0.721,0.103,0.687,,34,
2480,spider_high_1.mov,3,2,1,2095.222,2098.222,0.184,1.719,0.303,1.452,2105.133,2125.139,0.391,0.418,0.544,0.449,1.669,0.968,3.104,1.752,187,0.803,0,0.687,,35,
2481,heights_high_1.m4v,1,2,2,2142.124,2145.124,0.651,1.886,0.543,0.751,2156.507,2176.916,0.712,0.683,0.612,0.21,1.869,0.734,1.368,1.285,187,0.739,0.319,0.687,,36,
2482,heights_high_4.m4v,1,2,2,10.078,13.102,0.661,4.255,0.144,2.002,28.148,48.441,0.38,0.338,0.695,0.492,3.704,0.785,1.485,2.486,188,0.658,0,0.594,0.024,1,
2483,heights_high_6.mov,1,2,1,66.407,69.408,0.296,6.407,0.115,1.602,86.163,106.669,0.608,0.635,0.622,0.423,2.687,1.018,1.135,5.89,188,0.657,0.21,0.594,0.024,2,
2484,heights_low_1.m4v,1,1,1,126.907,129.908,0.381,3.037,0.099,3.637,145.328,166.338,0,0,0,0.508,1.902,1.085,1.402,2.169,188,0.649,0,0.594,0.024,3,
2485,social_low_2.mov,2,1,2,182.402,185.403,0.261,2.52,0.197,0.951,194.616,215.959,0.756,0.654,0.674,0.248,1.802,3.087,2.086,2.787,188,0.649,0,0.594,0.024,4,
2486,social_high_5.m4v,2,2,1,235.227,238.23,0.58,2.803,0.078,1.201,246.991,267.001,0.007,0,0,0.52,2.954,0.968,1.151,2.72,188,0.636,0,0.594,0.024,5,
2487,social_high_4_replacement.mov,2,2,1,284.299,287.299,0.125,2.787,0.008,0.817,294.643,314.952,0.244,0.218,0.57,0.507,2.82,0.851,2.686,2.52,188,0.682,0,0.594,0.024,6,
2488,spider_high_1.mov,3,2,2,333.32,336.32,0.526,3.087,0.335,1.836,345.983,365.99,0.676,0.617,0.66,0,2.837,0.984,3.788,0.934,188,0.67,0,0.594,0.024,7,
2489,spider_high_4.m4v,3,2,1,384.026,387.026,0.624,1.669,0.511,1.702,396.139,416.632,0.7,0.674,0.682,0,1.969,0.951,1.252,0.801,188,0.668,0.105,0.594,0.024,8,
2490,spider_low_4.m4v,3,1,1,431.094,434.095,0.708,1.752,0.684,1.969,441.556,462.065,0.414,0.282,0.223,0.251,2.62,2.453,2.236,2.136,188,0.666,0,0.594,0.024,9,
2491,heights_low_6.m4v,1,1,2,481.017,484.017,0.389,2.536,0.025,1.302,496.6,514.623,0.011,0.007,0.655,1,1.769,0.818,3.871,1.819,188,0.637,0,0.594,0.024,10,
2492,spider_low_5.mov,3,1,2,532.39,535.391,0.653,2.069,0.61,1.335,542.535,562.875,0.242,0.168,0.233,0.342,1.852,0.918,1.719,2.002,188,0.69,0,0.594,0.024,11,
2493,social_low_3.m4v,2,1,2,578.858,581.859,0.233,2.086,0.063,0.918,588.602,608.761,0,0.008,0,0.494,1.102,1.252,1.085,2.119,188,0.634,0,0.594,0.024,12,
2494,heights_low_2.m4v,1,1,2,696.605,699.606,0,1.969,0.014,0.701,711.021,731.046,0,0,0.482,1,1.285,0.584,0.851,0.985,188,0.68,0,0.594,0.024,13,
2495,spider_low_2.mov,3,1,2,744.241,747.242,0.523,2.386,0.63,0.668,754.036,774.592,0.569,0.646,0.591,0.016,1.485,0.834,1.185,0.934,188,0.645,0,0.594,0.024,14,
2496,spider_high_3.mov,3,2,1,788.541,791.541,0.546,1.485,0.611,1.836,800.604,820.727,0.665,0.67,0.603,0,2.169,1.235,2.436,0.901,188,0.691,0.11,0.594,0.024,15,
2497,heights_low_4.m4v,1,1,2,836.961,839.961,0.01,1.735,0,0.668,851.11,872.153,0.268,0.257,0.792,0.719,1.952,0.701,0.934,2.353,188,0.639,0,0.594,0.024,16,
2498,heights_high_3.m4v,1,2,1,887.584,890.584,0.137,3.621,0.122,0.751,903.702,924.31,0.617,0.66,0.94,0.5,1.418,1.052,1.201,1.602,188,0.617,0.104,0.594,0.024,17,
2499,heights_high_1.m4v,1,2,1,939.074,942.074,0.103,2.87,0.144,1.419,955.109,975.517,0.685,0.653,0.806,0.134,1.168,1.135,1.085,2.586,188,0.626,0.106,0.594,0.024,18,
2500,social_high_6.mov,2,2,2,990.998,993.999,0.021,1.018,0,0.868,999.608,1020.165,0.565,0.617,0.682,0.437,1.252,0.567,2.136,2.637,188,0.643,0,0.594,0.024,19,
2501,social_high_1.mov,2,2,1,1036.248,1039.249,0.296,1.302,0.168,1.351,1045.642,1065.715,0.435,0.348,0.753,0.499,2.637,0.868,1.368,2.787,188,0.642,0,0.594,0.024,20,
2502,social_low_6.m4v,2,1,1,1082.867,1085.867,0.268,3.17,0.123,1.352,1095.13,1114.538,0.137,0.052,0.072,0.515,1.452,0.818,1.719,2.837,188,0.664,0,0.594,0.024,21,
2503,spider_low_3.m4v,3,1,2,1130.853,1133.854,0.594,1.385,0.645,1.485,1140.464,1161.14,0.809,0.827,0.798,0,1.302,0.834,1.669,1.151,188,0.762,0,0.594,0.024,22,
2504,spider_high_2.m4v,3,2,1,1175.586,1178.586,0.853,1.152,0.852,0.951,1185.431,1205.489,0.787,0.902,0.742,0,1.318,0.951,1.519,0.968,188,0.673,0,0.594,0.024,23,
2505,social_low_5.m4v,2,1,2,1219.735,1222.735,0.155,0.951,0.228,0.951,1230.38,1250.372,0,0,0.214,0.503,2.153,0.618,3.204,1.869,188,0.642,0,0.594,0.024,24,
2506,spider_low_6.m4v,3,1,2,1339.735,1342.735,0.869,1.669,0.854,0.968,1349.112,1369.621,0.541,0.545,0.269,0.017,3.971,0.885,1.619,2.403,188,0.646,0,0.594,0.024,25,
2507,heights_low_3.mov,1,1,2,1387.988,1390.989,0.055,1.852,0.014,1.652,1403.238,1421.743,0,0.005,0.502,0.761,1.502,0.818,1.919,1.235,188,0.683,0,0.594,0.024,26,
2508,heights_low_5.m4v,1,1,1,1436.709,1439.709,0.321,0.684,0.025,0.885,1450.024,1470.016,0,0,0.691,0.842,1.285,0.501,1.635,0.901,188,0.689,0,0.594,0.024,27,
2509,heights_high_2.mov,1,2,1,1483.828,1486.828,0.084,1.919,0.127,0.501,1497.993,1518.867,0.642,0.588,0.661,0.317,1.485,1.435,1.352,2.019,188,0.669,0.203,0.594,0.024,28,
2510,social_high_2.mov,2,2,2,1534.651,1537.651,0.054,1.552,0,0.517,1545.463,1566.437,0.659,0.622,0.802,0.093,1.702,0.951,1.151,1.335,188,0.686,0,0.594,0.024,29,
2511,social_high_3.mov,2,2,1,1581.069,1584.069,0.16,2.27,0.09,0.734,1590.813,1611.186,0.829,0.948,0.715,0.211,0.918,0.668,1.418,1.502,188,0.704,0.107,0.594,0.024,30,
2512,heights_high_5.mov,1,2,2,1625.184,1628.185,0.216,1.886,0,0.618,1639.433,1659.44,0.769,0.791,0.715,0.165,1.335,1.368,1.602,1.685,188,0.67,0.222,0.594,0.024,31,
2513,spider_high_5.m4v,3,2,2,1674.923,1677.923,0.619,1.469,0.808,1.018,1684.15,1704.642,0.654,0.761,0.701,0.113,2.069,0.734,2.253,1.251,188,0.66,0,0.594,0.024,32,
2514,spider_low_1.m4v,3,1,1,1720.44,1723.44,0.785,1.435,1,0.818,1731.436,1751.661,0.551,0.612,0.398,0.146,3.137,0.584,2.052,1.418,188,0.661,0,0.594,0.024,33,
2515,spider_high_6.mov,3,2,1,1768.343,1771.343,0.709,1.135,0.835,0.784,1778.004,1797.626,0.729,0.767,0.722,0,0.968,0.551,0.968,1.168,188,0.679,0,0.594,0.024,34,
2516,social_low_1.m4v,2,1,2,1810.773,1813.774,0.199,1.953,0,2.787,1822.253,1843.062,0.019,0.004,0.299,0.51,1.785,0.551,2.086,1.268,188,0.671,0,0.594,0.024,35,
2517,social_low_4.m4v,2,1,1,1858.243,1861.243,0,2.47,0,0.451,1868.904,1889.631,0,0,0.222,0.686,1.569,0.384,1.502,2.47,188,0.643,0.206,0.594,0.024,36,
2518,spider_low_1.m4v,3,1,2,10.061,13.088,0.663,3.004,0.393,4.488,24.361,44.603,0.414,0.429,0.614,0.238,3.437,2.069,9.061,4.305,189,0.782,0.108,0.686,0.045,1,
2519,spider_high_6.mov,3,2,1,72.981,75.982,0.607,5.89,0.423,2.536,90.15,109.772,0.551,0.62,0.612,0.141,5.69,2.119,1.885,1.902,189,0.739,0,0.686,0.045,2,
2520,spider_low_4.m4v,3,1,1,130.878,133.879,0.578,4.505,0.568,2.119,145.261,165.77,0.381,0.55,0.449,0.258,4.822,3.087,3.254,1.485,189,0.639,0,0.686,0.045,3,
2521,heights_high_1.m4v,1,2,2,187.908,190.908,0.539,1.685,0.447,2.736,204.076,224.469,0.523,0.582,0.537,0.346,1.953,0.851,5.556,1.318,189,0.726,0,0.686,0.045,4,
2522,heights_low_4.m4v,1,1,1,243.653,246.659,0.549,1.085,0.471,2.636,259.121,280.146,0.447,0.544,0.561,0.568,1.936,1.102,2.019,5.322,189,0.711,0,0.686,0.045,5,
2523,social_high_3.mov,2,2,2,300.032,303.032,0.567,1.902,0.542,2.119,310.794,331.167,0.629,0.724,0.593,0.138,2.37,2.236,1.452,1.068,189,0.692,0.107,0.686,0.045,6,
2524,social_low_3.m4v,2,1,1,347.784,350.785,0.641,2.186,0.5,0.334,357.045,377.186,0.29,0.178,0.439,0.72,3.704,2.319,2.203,2.236,189,0.714,0,0.686,0.045,7,
2525,social_high_1.mov,2,2,1,397.139,400.139,0.565,3.737,0.495,0.817,409.436,429.508,0.457,0.486,0.592,0.527,4.639,1.302,1.702,2.77,189,0.734,0,0.686,0.045,8,
2526,spider_high_3.mov,3,2,2,449.413,452.416,0.606,4.222,0.5,1.652,462.027,482.167,0.684,0.695,0.678,0.107,1.318,0.918,1.669,1.369,189,0.816,0.109,0.686,0.045,9,
2527,social_low_1.m4v,2,1,2,496.932,499.933,0.537,2.353,0.569,0.768,508.796,529.622,0.415,0.317,0.476,0.737,2.937,0.851,2.469,1.485,189,0.701,0.102,0.686,0.045,10,
2528,heights_low_2.m4v,1,1,2,546.854,549.855,0.554,2.086,0.435,0.484,561.17,581.18,0.259,0.17,0.446,0.913,1.469,1.368,4.589,1.402,189,0.727,0.222,0.686,0.045,11,
2529,heights_high_6.mov,1,2,1,599.496,602.496,0.535,4.672,0.445,2.903,618.817,639.324,0.55,0.644,0.568,0.447,5.473,1.051,2.82,6.407,189,0.736,0.105,0.686,0.045,12,
2530,social_low_4.m4v,2,1,2,736.914,739.915,0.519,3.154,0.45,1.886,748.694,769.42,0.304,0.427,0.379,0.582,3.688,0.651,3.62,1.569,189,0.791,0.103,0.686,0.045,13,
2531,social_high_6.mov,2,2,1,788.438,791.438,0.54,7.726,0.437,1.251,804.155,824.712,0.585,0.626,0.56,0.262,2.219,0.651,1.602,1.285,189,0.794,0,0.686,0.045,14,
2532,social_low_2.mov,2,1,1,839.962,842.962,0.556,5.122,0.458,1.452,854.277,875.621,0.585,0.539,0.345,0.546,2.753,1.152,2.253,1.168,189,0.746,0,0.686,0.045,15,
2533,spider_high_1.mov,3,2,2,892.436,895.437,0.588,2.67,0.432,0.717,903.565,923.555,0.523,0.665,0.544,0.243,2.586,1.702,2.87,2.136,189,0.737,0,0.686,0.045,16,
2534,spider_low_6.m4v,3,1,1,942.341,945.341,0.549,2.537,0.427,1.218,952.836,973.345,0.531,0.581,0.457,0.239,2.637,0.701,2.403,0.885,189,0.726,0.105,0.686,0.045,17,
2535,social_high_4_replacement.mov,2,2,2,989.46,992.46,0.547,1.235,0.432,1.301,1000.739,1021.046,0.574,0.609,0.582,0.481,5.056,1.485,1.685,1.669,189,0.743,0,0.686,0.045,18,
2536,heights_high_4.m4v,1,2,2,1040.45,1043.451,0.587,1.451,0.452,0.801,1054.448,1074.741,0.568,0.715,0.64,0.287,2.937,0.668,1.235,0.918,189,0.644,0.108,0.686,0.045,19,
2537,heights_low_5.m4v,1,1,1,1089.988,1092.988,0.611,1.268,0.438,2.119,1105.121,1125.113,0.395,0.446,0.455,0.736,3.154,0.985,1.652,2.019,189,0.749,0,0.686,0.045,20,
2538,spider_high_2.m4v,3,2,2,1142.412,1145.413,0.62,1.018,0.414,1.201,1153.374,1173.433,0.555,0.713,0.571,0.038,1.268,0.985,1.235,2.686,189,0.725,0.11,0.686,0.045,21,
2539,spider_low_2.mov,3,1,1,1189.097,1192.097,0.563,1.769,0.436,0.918,1198.508,1219.048,0.596,0.652,0.446,0.194,3.804,0.634,1.469,1.552,189,,0.105,0.686,0.045,22,
2540,heights_high_2.mov,1,2,2,1235.999,1238.999,0.591,2.019,0.427,0.968,1250.732,1271.605,0.594,0.568,0.493,0.495,10.445,5.857,1.502,1.101,189,0.605,0,0.686,0.045,23,
2541,heights_low_6.m4v,1,1,1,1300.003,1303.004,0.602,1.752,0.467,1.685,1315.187,1333.177,0.311,0.357,0.749,0.847,2.353,2.086,2.436,1.919,189,0.702,0,0.686,0.045,24,
2542,social_high_2.mov,2,2,2,1425.942,1428.943,0.539,4.372,0.481,1.335,1438.39,1459.347,0.543,0.607,0.563,0.272,1.535,0.968,2.486,0.751,189,0.732,0.1,0.686,0.045,25,
2543,social_low_6.m4v,2,1,1,1474.579,1477.58,0.565,2.286,0.397,1.151,1485.758,1505.167,0.427,0.398,0.413,0.496,2.369,1.318,1.919,2.219,189,,0,0.686,0.045,26,
2544,spider_low_5.mov,3,1,2,1522.482,1525.483,0.572,1.702,0.47,1.218,1533.144,1553.484,0.489,0.59,0.481,0.214,2.903,1.669,1.568,1.435,189,0.704,0,0.686,0.045,27,
2545,spider_high_4.m4v,3,2,1,1570.552,1573.553,0.554,4.606,0.422,1.535,1583.433,1603.909,0.648,0.694,0.617,0.183,2.369,0.935,1.151,1.168,189,0.741,0,0.686,0.045,28,
2546,heights_high_3.m4v,1,2,2,1619.022,1622.023,0.535,1.302,0.472,0.735,1632.788,1653.397,0.532,0.661,0.621,0.325,1.368,1.035,1.268,1.385,189,0.792,0.208,0.686,0.045,29,
2547,spider_low_3.m4v,3,1,2,1667.943,1670.943,0.581,1.235,0.506,1.502,1679.422,1700.114,0.525,0.525,0.425,0.093,3.104,0.884,2.102,1.268,189,0.744,0,0.686,0.045,30,
2548,spider_high_5.m4v,3,2,1,1716.964,1719.964,0.578,1.252,0.452,0.834,1725.774,1746.267,0.578,0.579,0.501,0.114,2.069,1.085,1.769,2.503,189,,0,0.686,0.045,31,
2549,social_high_5.m4v,2,2,2,1763.182,1766.182,0.509,2.453,0.444,0.985,1773.36,1793.367,0.654,0.686,0.591,0.355,2.069,1.602,3.154,5.389,189,,0.222,0.686,0.045,32,
2550,social_low_5.m4v,2,1,1,1815.072,1818.073,0.577,2.236,0.511,0.784,1826.835,1846.828,0.38,0.395,0.395,0.493,3.22,2.153,1.085,0.935,189,0.695,0.111,0.686,0.045,33,
2551,heights_high_5.mov,1,2,2,1863.709,1866.71,0.539,3.337,0.454,2.987,1881.779,1901.769,0.589,0.658,0.622,0.427,1.602,0.834,1.368,2.169,189,0.799,0.222,0.686,0.045,34,
2552,heights_low_1.m4v,1,1,1,1917.235,1920.236,0.573,1.568,0.588,0.668,1931.218,1952.228,0.291,0.379,0.423,0.831,1.802,0.901,1.251,1.469,189,0.652,0,0.686,0.045,35,
2553,heights_low_3.mov,1,1,1,1967.14,1970.141,0.481,1.402,0.449,0.734,1981.022,1999.51,0.367,0.352,0.413,0.745,3.921,1.285,1.385,1.035,189,0.679,0.134,0.686,0.045,36,
2554,spider_low_2.mov,3,1,2,10.061,13.087,0.729,3.12,0.116,2.153,22.158,42.698,0.617,0.228,0.456,0.086,18.17,1.552,1.919,2.153,190,,0,0.905,0.062,1,
2555,social_high_3.mov,2,2,2,76.017,79.019,0.09,2.386,0.067,1.302,88.448,108.838,0.283,0.517,0.57,0.413,5.69,4.705,2.57,2.453,190,,0.106,0.905,0.062,2,
2556,social_low_2.mov,2,1,1,133.765,136.765,0.157,2.62,0.204,1.485,144.627,165.97,0.239,0.345,0.461,0.344,3.12,1.085,2.203,1.802,190,0.937,0,0.905,0.062,3,
2557,spider_high_6.mov,3,2,2,183.67,186.67,0.825,0.718,0.277,2.286,195.416,215.039,0.7,0.63,0.597,0.048,3.07,1.635,1.218,1.535,190,,0,0.905,0.062,4,
2558,spider_low_1.m4v,3,1,1,232.007,235.009,0.67,2.386,0.816,0.918,243.07,263.312,0.306,0.422,0.379,0.219,2.57,1.185,2.736,1.702,190,0.874,0.108,0.905,0.062,5,
2559,spider_high_5.m4v,3,2,1,281.011,284.011,0.704,2.753,0.128,1.652,292.157,312.651,0.633,0.7,0.651,0.03,2.37,0.684,2.069,1.335,190,0.93,0.105,0.905,0.062,6,
2560,heights_high_2.mov,1,2,2,328.613,331.614,0.506,1.469,0.308,3.521,345.349,366.239,0.607,0.757,0.588,0.342,2.236,1.068,1.452,1.452,190,1.025,0,0.905,0.062,7,
2561,heights_low_6.m4v,1,1,1,381.939,384.939,0.503,1.619,0.315,2.803,398.107,416.112,0.233,0.183,0.491,0.678,2.236,1.185,2.987,3.804,190,0.936,0.143,0.905,0.062,8,
2562,heights_high_6.mov,1,2,1,435.815,438.816,0.397,0.834,0.12,1.519,449.914,470.421,0.51,0.655,0.557,0.423,3.054,2.786,1.602,2.486,190,,0.105,0.905,0.062,9,
2563,social_high_6.mov,2,2,2,489.858,492.859,0.178,1.218,0.177,1.936,500.754,521.294,0.486,0.782,0.639,0.087,1.836,0.734,1.552,1.469,190,0.934,0,0.905,0.062,10,
2564,social_low_3.m4v,2,1,1,536.376,539.377,0.197,1.135,0.143,1.452,545.703,565.862,0.082,0.073,0.092,0.709,2.119,1.135,2.72,1.702,190,0.868,0.109,0.905,0.062,11,
2565,heights_low_1.m4v,1,1,2,583.028,586.028,0.337,0.784,0.051,1.418,596.976,617.984,0.057,0.04,0.151,0.866,2.77,0.884,1.502,1.185,190,,0.1,0.905,0.062,12,
2566,spider_low_6.m4v,3,1,2,709.852,712.852,0.811,0.584,0.226,1.402,720.58,741.106,0.593,0.664,0.476,0.068,3.237,0.617,1.935,1.302,190,,0,0.905,0.062,13,
2567,spider_low_3.m4v,3,1,1,757.688,760.688,0.731,2.853,0.212,2.186,769.467,790.143,0.681,0.731,0.609,0.053,2.72,0.784,0.884,0.684,190,0.975,0,0.905,0.062,14,
2568,heights_low_4.m4v,1,1,2,804.723,807.724,0.291,1.885,0.092,1.635,819.99,840.999,0.246,0.139,0.503,0.511,4.105,1.051,1.702,2.32,190,,0.1,0.905,0.062,15,
2569,heights_low_2.m4v,1,1,1,859.667,862.668,0.539,9.077,0.123,1.268,881.758,901.783,0.213,0.115,0.254,0.709,3.504,1.085,1.435,1.135,190,0.912,0.111,0.905,0.062,16,
2570,heights_high_4.m4v,1,2,1,918.432,921.433,0.227,1.469,0.127,0.818,932.464,952.756,0.534,0.293,0.55,0.393,2.753,2.186,1.769,1.685,190,0.921,0.108,0.905,0.062,17,
2571,spider_high_2.m4v,3,2,2,970.64,973.64,0.692,1.585,0.215,1.018,979.984,1000.025,0.645,0.653,0.625,0.102,8.443,0.818,0.951,1.001,190,1.036,0,0.905,0.062,18,
2572,spider_high_1.mov,3,2,1,1020.729,1023.729,0.494,6.274,0.107,0.784,1035.529,1055.534,0.627,0.678,0.532,0.06,5.89,0.951,1.118,0.834,190,0.943,0,0.905,0.062,19,
2573,social_high_2.mov,2,2,2,1073.821,1076.821,0.092,4.055,0.102,1.001,1085.6,1106.54,0.593,0.69,0.63,0.014,2.97,1.785,1.352,1.285,190,0.979,0,0.905,0.062,20,
2574,social_low_4.m4v,2,1,1,1123.426,1126.426,0.118,1.886,0.211,0.935,1133.987,1154.73,0.05,0.051,0.171,0.705,1.552,1.185,1.435,0.868,190,0.896,0.103,0.905,0.062,21,
2575,social_high_1.mov,2,2,1,1169.26,1172.26,0.09,2.136,0.075,0.701,1178.837,1198.91,0.006,0.34,0.714,0.638,1.635,1.702,1.001,1.285,190,0.985,0,0.905,0.062,22,
2576,heights_high_3.m4v,1,2,2,1214.026,1217.026,0.289,1.936,0.131,0.734,1228.442,1249.052,0.695,0.763,0.757,0.206,2.102,1.235,1.135,0.801,190,1.033,0.208,0.905,0.062,23,
2577,social_low_6.m4v,2,1,2,1263.814,1266.815,0.084,7.608,0.116,1.035,1281.2,1300.624,0.056,0.094,0.633,0.663,1.185,0.951,1.335,1.669,190,0.944,0,0.905,0.062,24,
2578,spider_high_4.m4v,3,2,2,1389.153,1392.153,0.718,2.987,0.266,1.853,1401.733,1422.209,0.624,0.727,0.602,0.1,2.353,0.684,1.118,0.768,190,0.879,0.106,0.905,0.062,25,
2579,spider_high_3.mov,3,2,1,1436.622,1439.622,0.714,2.286,0.264,0.801,1446.449,1466.556,0.588,0.663,0.544,0.062,7.625,0.484,1.152,1.485,190,0.95,0,0.905,0.062,26,
